56,128,44,61,159,192,73,26
56,128,44,61,159,192,73,26
56,128,44,61,159,192,73,26
56,128,44,61,159,192,73,26
56,128,44,61,159,192,73,26
56,128,44,61,159,192,165,73
56,128,44,61,159,192,165,73
56,128,192,44,61,159,165,73
56,128,44,61,159,192,165,73
56,128,44,61,159,192,165,73
56,128,44,61,159,192,165,73
56,128,44,61,159,192,165,73
56,128,44,61,159,165,192,73
128,56,44,61,159,165,192,73
128,56,44,61,159,165,192,73
128,56,44,61,159,165,192,73
128,56,44,61,159,165,192,73
128,56,165,44,61,159,73,26
128,56,165,44,61,159,73,26
128,56,165,44,61,159,73,26
128,56,165,44,61,159,73,26
128,56,44,61,159,165,73,26
128,56,44,61,159,165,73,26
128,56,44,61,159,165,73,26
56,128,44,61,159,165,73,26
56,128,44,61,159,165,73,26
56,128,44,61,159,165,73,26
56,128,44,61,159,165,73,26
56,128,44,61,159,165,73,26
128,147,44,61,159,73,26,180
128,147,44,61,159,73,26,180
128,147,44,61,159,73,26,180
128,147,44,61,159,73,26,180
128,147,44,61,159,50,192,67
128,147,44,61,159,50,192,67
128,147,44,61,159,50,192,67
128,147,44,61,159,50,192,67
128,147,44,61,159,50,192,67
128,147,44,61,159,50,192,67
128,147,44,61,159,50,192,67
128,147,44,61,159,82,50,192
128,147,44,61,159,82,50,192
147,128,44,61,159,82,50,192
147,128,44,61,159,82,50,192
147,128,44,61,159,82,50,192
147,128,44,61,159,82,73,26
147,128,44,61,159,82,73,26
147,128,44,61,159,82,73,26
147,128,44,61,159,82,73,26
147,128,44,61,159,82,73,26
147,128,44,61,159,82,73,26
147,128,44,61,159,73,26,180
147,128,44,61,159,73,26,180
147,128,44,61,159,73,26,180
147,128,44,61,159,192,73,26
147,128,44,61,159,192,73,26
147,128,44,61,159,192,73,26
56,128,44,61,159,192,73,26
56,128,44,61,159,192,73,26
56,128,44,61,159,192,73,26
56,128,44,61,159,192,73,26
