KeyID,Time,Altitude,Longitude,Latitude,Speed,NR Band,NR PCI,SS-RSRP,SS-SINR,Neighbor Cell PCI,Neighbor Cell RSRP,NR PHY Throughput DL(Mbps),NR PDCP Throughput DL(Mbps),NR MAC Throughput DL(Mbps),NR DL Grant Count,NR PDSCH BLER,NR DL Avg MCS,PRB Num DL/slot,NR DL Avg RI,NR PHY Throughput UL(Mbps),NR PDCP Throughput UL(Mbps),NR MAC Throughput UL(Mbps),NR UL Grant Count,NR PUSCH BLER,NR UL Avg MCS,PRB Num UL/slot,NR UL Avg RI,NR PUSCH Txpower,NR SRS Txpower,Ping Delay,Ping Jitter
"1",2024/4/25 17:26:18,"19","119.84843","31.71169","","79","171","-78.14","32.45","","","","","","2","","0","1","3","","","","1","","24","3","1","-2","25","",""
"2",2024/4/25 17:26:19,"19","119.84843","31.71169","","79","171","-82.97","30.87","","","0","0","0","32","0","5.78","2.58","2.53","0.1","0","0.1","42","0","25.66","3","1","1","25","",""
"3",2024/4/25 17:26:20,"19","119.84843","31.71169","","79","171","-77.73","34.33","","","0.24","0.17","0.15","184","8.19","13.9","1.56","3","0.29","0.07","0.26","73","6.49","25.82","6.65","1","-1","25","",""
"4",2024/4/25 17:26:21,"19","119.84843","31.71169","","79","171","-78.6","33.21","","","163.89","155.48","141.71","971","9.12","21.86","204.58","2.15","40.84","26.63","35","480","13.53","25.65","227.33","1","18","25","",""
"5",2024/4/25 17:26:22,"19","119.84843","31.71169","","79","171","-78.36","34.46","","","482.31","446.44","426.39","1230","8.96","22.58","240.2","2","89.55","78.37","79.46","540","8.56","26","243.09","1","17","25","",""
"6",2024/4/25 17:26:23,"19","119.84843","31.71169","","79","171","-77.85","33.42","","","819.08","752.85","726.19","1256","10.51","22.34","242.83","2","138.81","131.14","123.88","540","10.33","25.42","244.57","1","16","25","",""
"7",2024/4/25 17:26:24,"19","119.84843","31.71169","0","79","171","-85.37","31.38","","","931.02","835.73","839.32","1256","7.15","23.5","243","2.83","140.79","124.96","126.22","540","14.62","22.78","245.73","1","19","25","",""
"8",2024/4/25 17:26:25,"19","119.84843","31.71169","0","79","171","-88.6","32.94","","","940.87","846.69","846.49","1256","10.35","22.63","243.66","3","131.73","111.81","115.59","540","13.71","22.13","244.76","1","19","25","",""
"9",2024/4/25 17:26:26,"19","119.84843","31.71169","0","79","171","-87.46","32.03","","","941.11","844.36","851.08","1256","8.99","22.29","243.24","2.16","119.68","101.32","102.38","540","16.11","19.8","244.55","1","22","25","",""
"10",2024/4/25 17:26:27,"19","119.84843","31.71169","0","79","171","-90.78","33.14","","","912.57","809.5","815.75","1256","9.83","21.77","244.06","2","108.62","90.16","91.34","540","15.16","18.23","245.94","1","22","25","",""
"11",2024/4/25 17:26:28,"19","119.84843","31.71169","0","79","171","-94.37","31.68","","","894.65","801.11","809.69","1256","7.85","21.9","240.78","2","97.37","83.7","81.5","540","13.75","17.81","243.24","1","23","25","",""
"12",2024/4/25 17:26:29,"19","119.84843","31.71169","0","79","171","-89.12","31.69","","","903.79","809.6","817.18","1256","8.58","22.53","240.82","2","98.02","79.29","83.72","540","15.6","22.57","243","1","21","25","",""
"13",2024/4/25 17:26:30,"19","119.84843","31.71169","0","79","171","-87.5","30.26","","","902.84","808.27","817.17","1256","9.3","21.8","242.36","2.23","101.5","88.42","86.51","540","14.81","20.21","243.83","1","22","25","",""
"14",2024/4/25 17:26:31,"19","119.84843","31.71169","0","79","171","-83.23","33.03","","","933.75","839.88","848.65","1256","8.07","23.94","242.08","2.66","116.43","98.05","100.25","540","12.17","24.27","245.94","1","16","25","",""
"15",2024/4/25 17:26:32,"19","119.84843","31.71169","0","79","171","-79.57","34.31","","","949.47","831.77","839.15","1256","13.35","22.51","244.16","3","129.32","111.54","116.47","540","6.07","25.87","246","1","14","24","",""
"16",2024/4/25 17:26:33,"19","119.84843","31.71169","0","79","171","-77.3","33.47","","","960.95","850.75","861.05","1256","7.99","22.57","243.36","3","143.73","126.91","131.01","540","10.67","25.16","245.96","1","13","24","",""
"17",2024/4/25 17:26:34,"19","119.84843","31.71169","0","79","171","-85.35","33.25","","","926.41","803.29","810.57","1256","11.57","22.1","242.43","2.33","142.1","127.02","128.41","540","15.91","23.88","244.23","1","19","25","",""
"18",2024/4/25 17:26:35,"19","119.84843","31.71169","0","79","171","-86.92","33.56","","","895.53","806.87","815.27","1256","9.66","21.75","239.87","2.92","138.26","118.96","123.32","540","8.51","24.3","243.49","1","19","25","",""
"19",2024/4/25 17:26:36,"19","119.84843","31.71169","0","79","171","-83.9","33","","","854.35","752.93","755.08","1256","11.25","21.15","241.52","2.91","134.78","118.39","119.63","540","9.77","24.2","245.17","1","19","25","",""
"20",2024/4/25 17:26:37,"19","119.84843","31.71169","0","79","171","-84.82","33.48","","","827.93","741.57","749.49","1256","7.82","24.27","242.99","2.53","135.89","122.44","122.46","540","11.15","23.91","244.22","1","19","25","",""
"21",2024/4/25 17:26:38,"19","119.84843","31.71169","0","79","171","-84.1","32.91","","","797.73","731.09","729.23","1256","8.51","25.05","241.15","2","137.33","121.83","122.5","540","10.8","24.68","245.23","1","19","25","",""
"22",2024/4/25 17:26:39,"19","119.84843","31.71169","0","79","171","-84.03","33.06","","","807.37","730.53","732.02","1256","8.4","25.49","243.83","2","137.77","121.09","123.32","540","9.54","24.65","245.21","1","19","25","",""
"23",2024/4/25 17:26:40,"19","119.84843","31.71169","0","79","171","-83.53","33.35","","","813.73","735.79","741.23","1256","7.52","24.08","243.38","2.66","138.8","122.42","123.77","540","11.42","24.35","245.76","1","19","25","",""
"24",2024/4/25 17:26:41,"19","119.84843","31.71169","0","79","171","-83.84","33.46","","","834.86","755.07","762.84","1256","7.88","22.52","244.88","3","138.26","122.83","123.07","540","11.29","24.51","244.82","1","19","25","",""
"25",2024/4/25 17:26:42,"19","119.84843","31.71169","0","79","171","-84.24","33.5","","","859.57","779.69","785.97","1256","8.08","22.9","244.28","3","137.55","121.88","122.29","540","9.34","24.28","245.84","1","19","25","",""
"26",2024/4/25 17:26:43,"19","119.84843","31.71169","0","79","171","-83.83","33.96","","","876.98","791.28","798.47","1256","8.65","22.31","243.23","2.07","138.42","122.32","123.75","540","10.37","24.73","245.07","1","19","25","",""
"27",2024/4/25 17:26:44,"19","119.84843","31.71169","0","79","171","-83.73","33.33","","","867.74","780.93","783.8","1256","8.2","24.01","243.49","2.41","138.44","123.06","125.47","540","7.94","24.53","245.84","1","19","25","",""
"28",2024/4/25 17:26:45,"19","119.84843","31.71169","0","79","171","-83.92","33.45","","","861.08","774.34","779.09","1256","8.09","21.48","242.95","2.76","140.02","124.6","125.91","540","11.85","24.82","245.83","1","19","25","",""
"29",2024/4/25 17:26:46,"19","119.84843","31.71169","0","79","171","-83.57","33.37","","","862.8","781.08","785.51","1256","8.03","22.57","242.27","2.83","139.54","125.15","126.09","540","9.02","24.56","245.81","1","19","25","",""
"30",2024/4/25 17:26:47,"19","119.84843","31.71169","0","79","171","-83.58","34.18","","","880.27","795.49","798.84","1256","8.59","22.35","242.86","2.92","139.83","124.56","125.81","540","9.25","24.59","245.75","1","19","25","",""
"31",2024/4/25 17:26:48,"19","119.84843","31.71169","0","79","171","-83.86","33.73","","","883.36","791.33","797.96","1256","9.47","21.41","243.44","2.83","138.43","124.1","125.56","540","9.31","24.14","245.8","1","19","25","",""
