192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,73
192,67,56,44,61,159,128,165
192,67,128,56,44,61,159,165
192,67,128,165,56,44,61,159
192,128,165,67,56,44,61,159
192,165,128,56,44,61,159,67
192,165,128,56,44,61,159,67
192,165,128,56,44,61,159,73
192,165,128,56,44,61,159,73
192,165,128,56,44,61,159,73
192,165,128,56,44,61,159,73
192,165,128,56,44,61,159,73
192,165,128,56,44,61,159,73
192,165,128,56,44,61,159,73
165,192,128,56,44,61,159,73
165,192,128,56,44,61,159,73
165,192,128,56,44,61,159,73
165,128,192,56,44,61,159,73
165,128,56,192,44,61,159,73
128,165,56,192,44,61,159,73
128,165,56,192,44,61,159,73
128,56,165,192,44,61,159,73
128,56,165,192,44,61,159,73
128,56,165,192,44,61,159,73
128,56,165,192,44,61,159,73
128,56,165,192,44,61,159,73
128,56,165,192,44,61,159,73
128,56,165,192,44,61,159,73
128,56,165,192,44,61,159,73
128,56,165,192,44,61,159,73
128,56,165,192,44,61,159,73
128,56,165,192,44,61,159,82
128,56,165,192,44,61,159,82
128,56,165,192,44,61,159,82
128,56,165,44,61,159,192,82
128,56,165,44,61,159,192,82
128,56,165,44,61,159,192,82
128,56,165,44,61,159,82,302
128,56,165,44,61,159,82,302
128,56,165,44,61,159,82,302
128,56,165,44,61,159,82,302
128,56,165,44,61,159,82,302
128,56,165,44,61,159,82,302
128,56,165,44,61,159,82,302
128,56,165,44,61,159,82,302
128,56,165,44,61,159,82,302
128,56,44,61,159,165,82,302
128,56,44,61,159,165,50,192
128,56,44,61,159,165,50,192
128,56,44,61,159,50,192,67
56,128,44,61,159,50,192,67
56,128,44,61,159,50,192,67
56,128,44,61,159,26,50,192
56,128,44,61,159,26,50,192
56,128,26,44,61,159,50,192
56,128,26,44,61,159,50,192
56,128,26,44,61,159,50,192
128,147,26,44,61,159,50,192
128,147,26,44,61,159,302,50
128,147,26,44,61,159,302,50
128,147,26,44,61,159,302,50
128,147,26,302,44,61,159,50
128,147,26,302,44,61,159,50
128,147,26,302,44,61,159,82
128,147,26,302,44,61,159,82
128,147,26,302,82,44,61,159
128,147,26,302,82,44,61,159
128,147,26,302,82,44,61,159
128,147,26,302,82,44,61,159
128,147,26,302,82,44,61,159
128,26,147,302,82,44,61,159
128,26,302,82,147,44,61,159
128,82,26,302,147,44,61,159
128,82,302,26,147,44,61,159
128,82,26,302,147,44,61,159
128,82,26,302,147,44,61,159
128,82,26,302,147,44,61,159
128,82,26,302,147,44,61,159
128,82,26,302,147,44,61,159
128,82,26,302,147,44,61,159
128,82,26,302,147,44,61,159
128,82,26,302,147,44,61,159
128,82,26,302,147,44,61,159
82,128,26,302,147,44,61,159
82,128,26,147,302,44,61,159
82,128,26,147,44,61,159,302
82,128,26,147,44,61,159,302
82,128,26,147,44,61,159,302
82,128,26,147,44,61,159,302
82,128,26,147,44,61,159,302
82,128,26,147,44,61,159,50
82,128,147,26,44,61,159,50
82,128,147,26,44,61,159,50
82,147,128,44,61,159,26,50
82,147,128,44,61,159,26,50
82,147,128,44,61,159,26,50
82,147,128,44,61,159,26,50
82,147,128,44,61,159,26,67
82,147,44,61,159,128,67,73
82,147,44,61,159,128,67,73
82,147,44,61,159,67,128,73
82,147,44,61,159,67,128,73
82,147,67,44,61,159,128,73
147,82,67,44,61,159,73,26
147,82,67,44,61,159,192,73
147,82,67,44,61,159,192,73
147,82,67,44,61,159,192,73
147,82,67,44,61,159,192,73
56,82,67,44,61,159,192,73
67,82,56,192,44,61,159,73
67,82,56,192,44,61,159,73
67,82,56,192,44,61,159,73
67,192,82,56,44,61,159,73
67,192,82,56,44,61,159,73
67,192,82,56,44,61,159,73
67,192,56,82,44,61,159,73
67,192,56,44,61,159,82,73
192,67,56,44,61,159,82,73
192,67,56,44,61,159,82,73
192,67,44,61,159,56,82,73
192,67,44,61,159,56,73,26
192,67,44,61,159,56,73,26
