KeyID,Time,Altitude,Longitude,Latitude,Speed,NR Band,NR PCI,SS-RSRP,SS-SINR,Neighbor Cell PCI,Neighbor Cell RSRP,NR PHY Throughput DL(Mbps),NR PDCP Throughput DL(Mbps),NR MAC Throughput DL(Mbps),NR DL Grant Count,NR PDSCH BLER,NR DL Avg MCS,PRB Num DL/slot,NR DL Avg RI,NR PHY Throughput UL(Mbps),NR PDCP Throughput UL(Mbps),NR MAC Throughput UL(Mbps),NR UL Grant Count,NR PUSCH BLER,NR UL Avg MCS,PRB Num UL/slot,NR UL Avg RI,NR PUSCH Txpower,NR SRS Txpower,Ping Delay,Ping Jitter
"1",2024/3/1 13:14:43,"55","119.84845","31.71172","","79","302","-74.84","12.88","171;73","-82.58;-88.04","","","","6","0","2","2.66","3.42","","","","5","","24.2","5.6","1","1","25","",""
"2",2024/3/1 13:14:44,"25","119.84829","31.71168","","79","302","-74.69","19.22","171;73","-80.75;-88.24","0","0","0","11","0","1.5","3.37","3","0.8","0.01","0.8","16","6.66","24.9","3","1","2","25","",""
"3",2024/3/1 13:14:45,"48","119.84845","31.71176","","79","302","-78.68","19.73","171;73","-86.47;-90.19","0.14","0.16","0.12","231","0","6.84","2.81","3.5","0.23","0.13","0.22","77","4.83","24.17","6.71","1","14","25","",""
"4",2024/3/1 13:14:46,"13","119.84829","31.71165","","79","302","-77.17","14.86","171;73","-77.47;-89.09","147.7","178.65","133.25","1144","6.4","16.3","213.68","3","41.1","31.27","34.45","561","15.71","21.7","236.41","1","19","25","",""
"5",2024/3/1 13:14:47,"12","119.84829","31.71164","","79","302","-76.32","19.94","171;73","-78.11;-133.66","441.09","409.3","393.34","1402","9.84","16.47","243.39","3","101.92","75.44","87.5","600","11.35","20.09","246","1","20","25","",""
"6",2024/3/1 13:14:48,"9","119.84826","31.71164","","79","302","-76.72","22.83","171;73","-79.59;-90.55","698.91","654.86","626.5","1404","9.7","16.54","243.36","3","118.24","107.72","102.16","600","12.22","19.2","246","1","22","25","",""
"7",2024/3/1 13:14:49,"10","119.84827","31.71164","","79","302","-77.94","16.49","171;73","-79.93;-92.20","746.84","669.26","673.21","1404","7.63","16.34","243.52","3","118.22","100.69","102.57","600","14.9","19.01","246","1","22","25","",""
"8",2024/3/1 13:14:50,"10","119.84825","31.71164","35.82","79","302","-78.79","21.96","171;73","-76.39;-93.78","774.14","717.78","711.91","1402","6.06","22.72","243.28","3","116.75","100.25","101.54","600","11.39","20.03","246","1","22","25","",""
"9",2024/3/1 13:14:51,"9","119.84826","31.71163","31.45","79","302","-72.98","24.49","171;73","-77.64;-133.14","836.57","768.04","772.59","1406","8.26","25.85","242.76","3","128.26","110.91","110.29","600","15.74","23.58","246","1","19","25","",""
"10",2024/3/1 13:14:52,"9","119.84826","31.71163","27.52","79","302","-80.46","23.74","171;73","-77.26;-96.96","899.67","825.24","828.28","1406","8.73","25.99","241.24","3","123.02","107.02","105.11","600","16.58","17.46","245.81","1","22","25","",""
