KeyID,Time,Altitude,Longitude,Latitude,Speed,NR Band,NR PCI,SS-RSRP,SS-SINR,Neighbor Cell PCI,Neighbor Cell RSRP,NR PHY Throughput DL(Mbps),NR PDCP Throughput DL(Mbps),NR MAC Throughput DL(Mbps),NR DL Grant Count,NR PDSCH BLER,NR DL Avg MCS,PRB Num DL/slot,NR DL Avg RI,NR PHY Throughput UL(Mbps),NR PDCP Throughput UL(Mbps),NR MAC Throughput UL(Mbps),NR UL Grant Count,NR PUSCH BLER,NR UL Avg MCS,PRB Num UL/slot,NR UL Avg RI,NR PUSCH Txpower,NR SRS Txpower,Ping Delay,Ping Jitter
1,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-83.46,9.97,302;73,-80.65;-97.50,994.39,907.04,911.08,1244,8.65,24.05,242.86,3,135.44,120.13,120.62,552,9.85,23.14,246,1,19,25,,
2,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-83.03,9.14,302;73,-79.63;-93.05,994.85,899.17,905.99,1244,8.36,24.09,242.13,3,133.8,118.98,120.46,552,8.56,23.76,246,1,19,25,,
3,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-83.05,9.51,302;73,-82.77;-94.21,998.12,904.28,909.53,1244,8.09,24.31,242.43,3,136.37,118.75,122.18,552,11.96,24.28,246,1,19,25,,
4,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-84.75,9.67,302;73,-84.77;-96.56,998.65,903.34,911.09,1244,7.4,24.2,243.41,3,137.43,119.23,121.13,552,15.28,23.3,246,1,19,25,,
5,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-82.74,10.27,302;73,-81.75;-95.38,1000.48,911.04,915.21,1244,7.95,24.2,241.44,3,137.2,119.33,120.16,552,11.41,23.75,246,1,19,25,,
6,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-83.03,7.4,302;73,-81.49;-94.50,994.22,900.19,908.38,1244,8.56,23.91,241.77,3,136.86,121.47,121.03,552,9.6,24.17,246,1,19,25,,
7,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-82.64,7.78,302;73,-81.21;-95.57,985.43,892.84,898.65,1244,9.01,23.78,243.06,3,137.66,124.4,122.82,552,10.07,23.72,246,1,19,25,,
8,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-82.76,8.48,302;73,-84.18;-96.54,984.16,887.29,897.3,1244,7.23,24.02,242.08,3,139.13,124.43,124.78,552,10.74,24.35,246,1,19,25,,
9,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-75.5,10.32,302;73,-76.72;-106.71,986.61,892.44,897.62,1244,9.17,23.79,243.58,3,143.02,126.38,128.6,552,8.24,25.88,246,1,14,25,,
10,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-74.72,9.1,302;73,-76.55;-93.16,988.65,889.17,899.91,1244,8.54,23.78,243.77,3,149.08,134.25,139.55,552,0.35,26,246,1,15,25,,
11,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-74.49,11.78,302;73,-76.92;-91.70,979.76,881.28,886.78,1244,8.52,23.43,241.09,3,153.13,143.74,148.02,552,1.28,25.99,246,1,15,25,,
12,2024/2/27 10:16,5,119.8483,31.71161,0,79,171,-80,9.63,302;73,-83.68;-97.09,969.36,880.23,888.83,1244,6.59,23.83,241.96,3,150.92,144.07,144.08,552,11.47,24.98,246,1,19,25,,
13,2024/2/27 10:16,5,119.8483,31.7116,0.44,79,171,-82.02,10.29,302;73,-86.89;-95.78,981.17,899.95,906.25,1244,7.53,24.26,243.68,3,147.86,134.27,136.21,552,9.8,24.9,246,1,19,25,,
14,2024/2/27 10:16,5,119.8483,31.7116,0.4,79,171,-78.26,11.59,302;73,-77.34;-107.89,1001.69,915.57,927.23,1244,7.47,24.4,244.13,3,147.62,131.82,131.31,552,11.31,25.97,246,1,18,25,,
15,2024/2/27 10:16,5,119.8483,31.7116,0.4,79,171,-78.09,11.35,302;73,-85.86;-96.52,1009.05,924.4,925.57,1244,9.4,24.34,242.53,3,149.05,131.09,132.43,552,12.02,25.48,246,1,19,25,,
16,2024/2/27 10:16,5,119.8483,31.7116,0.44,79,171,-81.14,10.81,302;73,-80.12;-95.66,1006.13,909.54,914.45,1244,8.76,24.08,243.02,3,150.38,130.66,134.21,552,8.16,25.43,246,1,19,25,,
17,2024/2/27 10:16,5,119.8483,31.7116,0.44,79,171,-74.54,11.28,302;73,-76.88;-105.20,992.99,895.69,898.99,1244,7.76,23.42,244.83,3,150.07,134.71,136.61,552,5.97,25.99,246,1,14,24,,
18,2024/2/27 10:16,5,119.8483,31.7116,0.44,79,171,-74.46,10.96,302;73,-76.71;-93.23,968.08,877.76,880.74,1244,8.08,23.35,239.91,3,151.94,138.62,141.45,552,5.61,26,246,1,14,24,,
19,2024/2/27 10:16,5,119.8483,31.7116,0.44,79,171,-74.46,11.73,302;73,-76.84;-90.98,952.04,865.74,870.15,1244,8.27,23.28,242.39,3,153.32,143.28,144.57,552,5.46,26,246,1,14,24,,
20,2024/2/27 10:16,5,119.8483,31.7116,0.44,79,171,-74.41,10.02,302;73,-76.73;-91.43,947.9,856.6,865.8,1244,7.9,23.31,241.94,3,153.7,144.34,144.96,552,5.71,26,246,1,14,24,,
21,2024/2/27 10:16,5,119.8483,31.7116,0.44,79,171,-74.35,9.97,302;73,-76.78;-90.73,959.1,866.65,871.16,1244,8.76,23.42,245.2,3,153.33,143.73,144.77,552,5.46,26,246,1,14,24,,
22,2024/2/27 10:16,5,119.8483,31.7116,0.44,79,171,-74.27,11.52,302;73,-76.91;-91.30,960.9,864.32,872.37,1244,8.24,23.37,242.38,3,153.7,143.13,144.5,552,6.73,26,246,1,14,24,,
23,2024/2/27 10:16,5,119.8483,31.7116,0,79,171,-74.34,11.22,302;73,-76.90;-90.66,960.25,870.1,874.93,1244,7.71,23.27,242.9,3,153.71,142.04,144.4,552,6.05,26,246,1,14,24,,
24,2024/2/27 10:16,5,119.8483,31.7116,0,79,171,-74.35,10.64,302;73,-76.82;-89.77,956.71,866.24,874.1,1244,8.25,23.32,242.83,3,153.33,141.88,142.73,552,8.02,26,246,1,14,24,,
25,2024/2/27 10:16,5,119.8483,31.7116,0,79,171,-74.36,10.9,302;73,-76.69;-89.85,958.63,869.03,875.58,1244,7.89,23.35,242.85,3,153.35,141.56,142.37,552,7.33,26,246,1,14,24,,
26,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.35,10.92,302;73,-76.93;-90.91,962.39,868.77,877.24,1244,7.67,23.43,244.11,3,153.7,141.29,141.8,552,7.66,26,246,1,14,24,,
27,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.35,10.92,302;73,-76.81;-92.09,964.13,871.52,877.45,1244,8.28,23.44,242.64,3,153.63,140.66,142.18,552,6.95,26,246,1,14,24,,
28,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.35,11.12,302;73,-76.77;-92.10,966.72,871.59,879.42,1244,8.38,23.31,245.74,3,153.33,141.03,142.07,552,7.25,26,246,1,14,24,,
29,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.35,11.04,302;73,-76.87;-106.85,965.22,872.98,877.31,1244,8.27,23.39,243.76,3,153.72,141.54,142.92,552,6.55,26,246,1,14,24,,
30,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.32,11,302;73,-76.67;-102.42,960.72,867.75,873.91,1244,8.45,23.32,241.09,3,153.33,142.18,142.82,552,7.01,26,246,1,14,24,,
31,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.35,10.36,302;73,-76.82;-104.69,955.92,865.82,870.45,1244,8.44,23.36,241.26,3,153.72,142.43,143.67,552,6.55,26,246,1,14,24,,
32,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.3,10.05,302;73,-76.88;-98.55,953.69,859.83,865.85,1244,9.16,23.39,243.18,3,153.33,142.62,144.12,552,4.9,26,246,1,14,24,,
33,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.28,10.31,302;73,-76.73;-135.12,959.73,864.25,870.01,1244,8.05,23.32,243.6,3,153.72,143.47,144.89,552,6.28,26,246,1,14,24,,
34,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.35,10.74,302;73,-76.77;-96.43,963.6,863.97,872.29,1244,8.27,23.36,242.5,3,153.34,143.33,144.98,552,5.5,26,246,1,14,24,,
35,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.35,10.93,302;73,-76.81;-134.88,961.79,866.64,873.04,1244,8.41,23.3,243,3,153.71,142.81,144.5,552,6.28,26,246,1,14,24,,
36,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.39,10.95,302;73,-76.80;-106.23,954.78,862.62,871.1,1244,7.87,23.25,242.11,3,153.33,143.35,144.03,552,6.23,26,246,1,14,24,,
37,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.32,10.77,302;73,-76.77;-107.28,954.78,865.34,873.21,1244,8.61,23.26,243.46,3,153.12,140.6,141.52,552,10.8,25.96,246,1,14,24,,
38,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.33,11.01,302;73,-77.00;-106.91,950.38,856.86,866.51,1244,8.33,23.01,243.12,3,153.23,140.12,141.13,552,6.72,26,246,1,14,24,,
39,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.77,12.74,302;73,-77.30;-93.26,954.03,862.49,865.2,1244,8.61,23.35,244.31,3,153.6,141.95,141.87,552,5.49,26,246,1,14,24,,
40,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75,11.84,302;73,-77.54;-91.74,960.1,862.11,870.9,1244,8.61,23.37,243.98,3,153.33,144.94,145.24,552,3.79,26,246,1,14,25,,
41,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.02,12.16,302;73,-77.61;-91.06,963.63,869.96,874.72,1244,8.32,23.36,240.85,3,153.7,146.39,147.38,552,2.71,26,246,1,14,25,,
42,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.91,12.91,302;73,-76.97;-90.87,955.84,862.21,868.7,1244,8.41,23.29,242.59,3,153.33,146.2,148.03,552,3.62,26,246,1,14,24,,
43,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.55,12.4,302;73,-77.04;-102.53,946.15,860.16,861.78,1244,8.44,23.04,240.6,3,153.71,146.37,147.29,552,5.82,26,246,1,14,24,,
44,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.96,12.05,302;73,-77.01;-96.74,946.5,852.2,859.29,1244,8.76,23.12,244.13,3,153.33,144.43,145.61,552,5.68,26,246,1,14,24,,
45,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.87,11.76,302;73,-77.43;-97.72,948.01,852.44,857.13,1244,8.52,23.05,242.53,3,153.33,143.43,144.12,552,6.95,26,246,1,14,24,,
46,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.88,11.22,302;73,-77.31;-97.23,946.34,848.34,855.82,1244,8.19,22.96,242.65,3,153.35,142.5,143.86,552,6.42,26,246,1,14,24,,
47,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.98,11.03,302;73,-77.27;-106.84,945.08,851.83,858.02,1244,8.32,23.04,242.22,3,153.72,142.67,144.14,552,5.83,26,246,1,14,24,,
48,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.15,9.42,302;73,-76.88;-106.81,946.75,852.5,859.77,1244,8.44,23.24,243.12,3,153.38,142.25,142.76,552,8.8,26.02,246,1,13,24,,
49,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.33,9.3,302;73,-76.93;-106.69,957.13,863.06,870.31,1244,7.55,23.37,244.43,3,153.75,142.32,143.7,552,4.73,26,246,1,14,25,,
50,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.31,8.15,302;73,-76.93;-106.95,961.89,869.49,877.57,1244,7.68,23.48,243.24,3,153.66,142.87,144.72,552,3.44,26,246,1,14,25,,
51,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-76.57,9.51,302;73,-78.50;-106.97,974.18,882.8,892.03,1244,7.87,23.93,243.3,3,153.6,145.53,145.97,552,6.19,25.96,246,1,16,25,,
52,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-76.69,11.14,302;73,-78.77;-148.86,984.88,893.22,903.39,1244,8.03,24.06,243.61,3,153.58,144.11,145.58,552,5.82,26,246,1,16,25,,
53,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.29,10.01,302;73,-77.02;-107.55,985.16,893.47,898.96,1244,8.68,23.38,243.35,3,153.58,144.31,146.15,552,2.35,26,246,1,14,25,,
54,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.04,10.34,302;73,-76.93;-107.88,973.01,875.09,883.8,1244,8.03,23.25,244.03,3,153.33,145.7,147.66,552,2.73,26,246,1,14,25,,
55,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.01,10.51,302;73,-76.82;-108.36,960.71,866.4,870.37,1244,8.23,23.29,243.45,3,153.34,147.53,148.78,552,3.66,26,246,1,14,25,,
56,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.07,10.08,302;73,-76.97;-104.75,958.41,860.97,870.39,1244,8.61,23.2,243.91,3,153.34,145.73,146.08,552,8.05,26,246,1,13,24,,
57,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.06,9.94,302;73,-76.95;-91.93,954.49,864.74,869,1244,7.95,23.08,242.57,3,153.63,141.91,142.47,552,9.65,25.98,246,1,13,24,,
58,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.01,10.17,302;73,-76.96;-89.98,949.46,860.1,866.37,1244,8.27,23.21,243.65,3,153.49,139.06,140.45,552,7.81,25.97,246,1,14,24,,
59,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.89,9.99,302;73,-76.91;-90.03,949.85,865.83,868.75,1244,7.46,23.1,243.4,3,153.18,139.56,139.97,552,8.57,26,246,1,14,24,,
60,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.82,9.83,302;73,-76.90;-91.07,953.29,864.18,872.66,1244,7.46,23.21,244.66,3,153.34,140.26,141.36,552,6.97,26,246,1,14,24,,
61,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.95,9.77,302;73,-77.00;-91.20,953.19,867.53,872.1,1244,7.71,23.17,242.75,3,153.34,139.93,141.72,552,7.84,26,246,1,14,24,,
62,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.87,9.98,302;73,-76.95;-90.19,955.86,862.28,871.93,1244,7.43,23.24,243.15,3,153.33,141.44,141.89,552,8.02,26,246,1,14,24,,
63,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.87,10.18,302;73,-76.80;-91.51,956.93,865.5,869.83,1244,8.32,23.32,241.68,3,153.33,142.55,143.47,552,3.66,26,246,1,15,25,,
64,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.91,9.67,302;73,-76.75;-95.09,955.87,862.22,868.7,1244,8.61,23.28,242.67,3,153.33,144.03,145.61,552,3.66,26,246,1,15,25,,
65,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.02,9.37,302;73,-76.71;-91.77,965.35,868.5,877.84,1244,7.93,23.61,243.36,3,153.72,148.58,149.9,552,0.9,26,246,1,15,25,,
66,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.1,9.63,302;73,-76.80;-91.51,958.45,869.74,875.34,1244,7.59,23.39,240.2,3,153.33,149.1,150.26,552,1.1,26,246,1,15,25,,
67,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.96,9.49,302;73,-76.80;-91.16,955.22,871.17,873.94,1244,8.69,23.3,241.36,3,153.4,148.74,148.25,552,8.44,26.04,246,1,14,24,,
68,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.92,9.39,302;73,-76.76;-94.90,950.22,865.18,871.52,1244,8,23.4,243.91,3,153.46,141.13,141.99,552,13.04,25.94,246,1,14,24,,
69,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.07,9.44,302;73,-77.13;-92.40,957.48,866.64,872.98,1244,8.11,23.32,242.96,3,153.17,138.69,139,552,6.6,26,246,1,14,25,,
70,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.16,9.17,302;73,-77.19;-91.89,956.05,864.97,873.32,1244,7.96,23.28,241.63,3,153.12,140.1,143.44,552,1.46,26,246,1,14,25,,
71,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-75.18,9.46,302;73,-77.03;-90.92,946.64,863.13,866.52,1244,8.44,23.16,241.25,3,153.38,147.33,146.76,552,4.94,26.02,246,1,14,25,,
72,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.99,9.8,302;73,-77.14;-91.88,947.27,855.8,863.76,1244,8.44,23.24,243.53,3,153.34,143.27,143.74,552,12.11,26.03,246,1,14,24,,
73,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.86,10.36,302;73,-76.91;-92.57,950.37,860.3,864.62,1244,8.19,23.15,242.65,3,153.42,140.85,141.14,552,6.97,26,246,1,14,24,,
74,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.78,10.29,302;73,-76.96;-92.26,952.5,857.68,864.96,1244,8.36,23.31,243.04,3,153.69,138.13,139.62,552,8.44,26,246,1,14,24,,
75,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.8,9.86,302;73,-76.48;-89.24,957.85,863.97,869.94,1244,8.12,23.31,243.39,3,153.33,140.42,141.42,552,8.22,26,246,1,14,24,,
76,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.77,9.46,302;73,-76.63;-90.63,962.93,864.08,875.52,1244,7.71,23.33,243.27,3,153.33,140.66,141.05,552,7.87,26,246,1,14,24,,
77,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.83,9.92,302;73,-76.70;-95.95,964.64,870.92,876.3,1244,8.2,23.39,242.32,3,153.72,140.31,141.62,552,8.07,26,246,1,14,24,,
78,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.87,9.86,302;73,-76.90;-90.63,961.45,869.83,874.3,1244,8.68,23.38,243.89,3,153.72,140.27,141.72,552,8.19,26,246,1,14,24,,
79,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.72,10.25,302;73,-76.84;-90.48,962.32,869.24,874.1,1244,7.79,23.3,242.29,3,153.28,138.74,139.33,552,10.92,25.99,246,1,14,24,,
80,2024/2/27 10:17,5,119.8483,31.7116,0,79,171,-74.75,9.9,302;73,-77.06;-90.07,956.38,863.14,870.56,1244,8.32,23.1,244.89,3,153.64,138.01,139.5,552,8.16,26,246,1,14,24,,
