KeyID,Time,Altitude,Longitude,Latitude,Speed,NR Band,NR PCI,SS-RSRP,SS-SINR,Neighbor Cell PCI,Neighbor Cell RSRP,NR PHY Throughput DL(Mbps),NR PDCP Throughput DL(Mbps),NR MAC Throughput DL(Mbps),NR DL Grant Count,NR PDSCH BLER,NR DL Avg MCS,PRB Num DL/slot,NR DL Avg RI,NR PHY Throughput UL(Mbps),NR PDCP Throughput UL(Mbps),NR MAC Throughput UL(Mbps),NR UL Grant Count,NR PUSCH BLER,NR UL Avg MCS,PRB Num UL/slot,NR UL Avg RI,NR PUSCH Txpower,NR SRS Txpower,Ping Delay,Ping Jitter
1,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-80.99,8.35,302;73,-88.34;-93.88,423.92,384.77,387.54,1256,8.35,19.94,243.86,2.83,111.16,95.19,96.92,552,13.29,19.44,246,1,21,25,,
2,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-81.29,7.74,302;73,-85.38;-98.13,428.42,385.08,387.15,1256,9.31,19.4,242.75,2.61,109.2,94.21,95.67,552,10.88,19.24,246,1,22,25,,
3,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-81.68,10.17,302;73,-83.22;-96.01,422.71,379.53,380.37,1256,7.95,18.41,244.61,2.08,109.75,94.77,95.34,552,14.07,19.47,246,1,21,25,,
4,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-80.82,13.89,302;73,-83.22;-96.87,412.49,370.35,370.46,1256,8.76,18.53,243.13,2,109.31,94.98,95.23,552,12.61,19.34,246,1,22,25,,
5,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-80.34,14.08,302;73,-82.78;-96.84,407.7,364.92,368.68,1256,8.27,18.39,243.94,2,109.24,95.28,95.44,552,10.42,19.2,246,1,22,25,,
6,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-80.95,14.55,302;73,-84.88;-99.73,407.37,365.26,367.49,1256,8.01,18.47,244.55,2,109.28,95.23,96.45,552,12.11,19.24,246,1,22,25,,
7,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-80.78,13.17,302,-80.46,405.03,363.63,364.52,1256,8.87,17.85,246.29,2,112.21,97.25,98.71,552,12.86,20.89,246,1,19,25,,
8,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-80.07,11.59,302,-82.02,400.38,357.71,359.06,1256,9.88,17.85,243.2,2.3,115.01,97.99,99.05,552,15.38,20.71,246,1,19,25,,
9,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-80.78,11,302;73,-83.13;-101.57,400.47,357.34,361.03,1256,6.76,18.72,244.07,2.33,116.47,98.03,98.98,552,15.48,20.43,246,1,19,25,,
10,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-80.88,12.75,302;73,-81.61;-97.27,397.74,352.65,351.72,1256,12.1,17.48,244.57,2,119.49,99.16,100.52,552,15.81,22.31,246,1,19,25,,
11,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-79.75,13.75,302;73,-81.06;-99.06,398.95,353.08,359.93,1256,6.43,18.07,243.43,2,122.89,104.18,104.29,552,12.97,22.52,246,1,19,25,,
12,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-78.82,14.22,302;73,-82.59;-96.97,392.25,348.08,349.48,1256,9.56,17.84,242.66,2,126.78,107.15,107.76,552,15.41,22.18,246,1,19,25,,
13,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-79.23,14.3,302;73,-79.56;-97.15,400.67,356.47,362.27,1256,8.27,18.37,245.26,2,128.82,110.49,111.63,552,10.62,23.27,246,1,19,25,,
14,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-81.52,12.91,302;73;82,-84.56;-96.92;-114.98,398.77,358.64,360.37,1256,6.89,18.38,242.05,2.15,126.22,107.97,108.25,552,15.75,21.07,246,1,19,25,,
15,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-81.05,11.17,302;73;82,-81.78;-98.27;-99.13,407.93,363.76,367.95,1256,9.47,19.13,243.36,2,125.99,107.23,107.94,552,15.81,22.16,246,1,19,25,,
16,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-80.8,12.08,302;73;82,-79.05;-97.26;-102.91,414.98,373.79,377.38,1256,7.88,19.35,243.23,2,121.92,102.62,104.35,552,10.86,21.33,246,1,19,25,,
17,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-81.28,12.94,302;73;82,-80.45;-98.43;-102.91,414.6,372.86,376.89,1256,7.63,18.64,242.96,2,118.9,102.64,102.66,552,13.89,19.79,246,1,19,25,,
18,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-82.72,12.89,302;73,-81.38;-112.22,421,380.68,383.91,1256,8.19,19.78,243.38,2,112.64,96.38,99.45,552,9.89,19.09,246,1,22,25,,
19,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-82.42,12.09,302;73,-82.26;-100.71,421.46,381.38,382.87,1256,10.45,18.9,242.09,2.5,109.98,95.7,96.89,552,12.08,20.12,246,1,21,25,,
20,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-82.09,10.34,302;73;82,-82.46;-101.73;-131.92,422.56,378.17,379.88,1256,8.59,18.84,244.77,2.07,112.26,98.79,99.99,552,10.92,20.58,246,1,19,25,,
21,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-82.44,8.18,302;73;82,-81.12;-99.39;-155.66,415.83,373.41,375.24,1256,7.95,18.96,242.95,2,118.92,105.56,105.83,552,10.96,22.5,246,1,19,25,,
22,2024/3/1 13:55,9,119.84828,31.71163,0,79,171,-83.85,9.33,302;73;82,-80.92;-98.09;-155.66,414.16,369.83,371.89,1256,9.95,18.3,246.37,2.07,119.51,104.52,105.47,552,13.45,20.34,246,1,19,25,,
23,2024/3/1 13:55,9,119.84828,31.71163,0,79,302,-82.33,13.94,171;82;73,-83.21;-101.55;-102.13,406.51,367.03,363.23,1261,7.67,11.02,242.41,2,115.62,98.39,100.53,552,15.56,19.15,245.09,1,22,25,,
