159,70,56,192,147,26,,,,,
159,70,56,147,192,85,26,,,,
159,70,56,85,26,192,147,,,,
159,70,56,85,192,147,26,180,,,
159,70,192,56,26,180,147,,,,
159,70,56,180,26,192,,,,,
70,159,56,192,26,180,,,,,
159,70,56,180,192,26,,,,,
159,70,180,56,192,,,,,,
70,159,180,56,192,26,,,,,
70,159,180,56,192,26,,,,,
70,159,180,56,192,26,,,,,
70,180,159,192,56,26,,,,,
70,180,159,192,56,26,,,,,
70,180,159,192,26,,,,,,
70,180,159,192,26,,,,,,
70,180,159,192,26,61,,,,,
70,192,180,159,26,61,,,,,
70,180,192,26,56,159,,,,,
70,180,192,159,26,56,,,,,
70,180,192,26,61,159,,,,,
70,192,180,159,26,61,,,,,
70,192,180,26,61,159,,,,,
70,180,26,192,159,61,56,,,,
70,180,26,159,61,192,56,,,,
180,70,26,192,159,61,,,,,
180,70,26,192,85,159,,,,,
70,171,26,192,85,159,,,,,
70,26,192,171,159,219,97,,,,
70,26,171,192,73,219,97,159,,,
70,26,192,171,73,159,219,97,,,
70,26,192,171,159,73,219,61,97,,
70,26,192,171,73,159,61,219,97,,
70,192,26,171,73,159,219,97,,,
70,192,26,171,73,159,219,97,,,
70,26,85,171,192,219,97,,,,
180,73,26,171,85,192,,,,,
180,73,26,85,171,,,,,,
180,73,26,171,85,,,,,,
180,73,26,171,85,,,,,,
26,180,73,192,171,,,,,,
171,26,73,85,180,192,,,,,
171,85,73,55,26,180,192,,,,
171,85,26,55,73,180,192,,,,
85,171,26,73,55,302,,,,,
85,171,26,55,302,,,,,,
85,26,171,55,180,302,,,,,
85,26,171,180,55,302,,,,,
85,171,26,73,180,302,55,56,,,
85,171,180,55,26,73,56,302,,,
85,180,55,26,171,73,147,302,56,,
85,180,171,56,55,73,147,26,302,,
85,171,55,56,73,180,61,147,,,
171,55,85,56,73,147,61,180,,,
55,171,56,85,73,147,180,,,,
55,85,171,56,147,180,73,,,,
55,171,85,56,147,180,73,,,,
55,171,85,56,73,147,302,180,,,
171,55,85,56,73,147,302,26,180,,
171,55,56,85,73,26,147,180,302,,
171,55,85,73,56,302,180,26,,,
171,85,55,56,302,73,,,,,
171,85,55,302,56,73,,,,,
85,171,55,56,302,,,,,,
85,171,55,73,56,302,180,,,,
85,55,73,171,56,302,180,,,,
171,73,85,55,56,302,180,,,,
171,55,73,85,302,56,180,,,,
171,73,55,302,85,180,,,,,
171,73,302,55,85,,,,,,
171,73,302,55,85,56,,,,,
73,171,85,55,302,56,,,,,
73,171,61,85,55,302,,,,,
73,171,302,61,55,85,,,,,
73,171,302,61,55,85,,,,,
73,61,302,171,55,85,,,,,
73,61,302,55,85,56,171,,,,
302,73,171,61,55,85,56,,,,
302,61,171,73,55,56,85,,,,
302,55,56,73,85,171,61,,,,
56,302,85,55,61,73,171,,,,
302,61,56,55,85,171,73,,,,
61,302,56,55,85,73,171,,,,
56,61,302,55,85,73,171,,,,
56,302,85,55,171,61,73,,,,
302,56,85,55,171,61,82,,,,
302,56,85,55,61,192,82,,,,
302,56,61,26,192,82,,,,,
302,61,26,85,73,192,,,,,
302,61,56,26,85,73,192,,,,
302,56,61,26,85,73,192,,,,
302,56,61,73,67,85,26,192,,,
302,73,61,56,67,85,26,192,,,
302,73,56,61,67,192,,,,,
73,56,67,61,302,192,85,,,,
73,56,67,26,61,171,302,85,192,,
73,56,67,61,171,302,26,192,,,
302,73,56,67,61,171,192,26,,,
302,67,73,56,61,192,171,,,,
302,67,73,56,61,192,,,,,
73,67,302,56,61,192,,,,,
67,70,56,302,61,192,,,,,
67,302,56,70,61,192,,,,,
67,302,56,61,70,192,,,,,
67,302,56,70,61,26,192,,,,
67,302,56,70,61,26,85,,,,
67,302,70,61,56,26,85,192,,,
67,70,61,56,302,26,85,192,,,
67,70,61,56,302,26,85,192,,,
67,61,70,56,302,85,26,,,,
67,302,70,56,61,26,85,,,,
67,302,61,70,26,56,85,82,,,
67,302,70,56,61,85,26,82,,,
302,67,56,70,26,85,61,,,,
302,26,56,67,85,70,,,,,
302,56,67,26,85,70,147,,,,
56,67,73,85,70,26,,,,,
73,26,56,85,67,70,,,,,
56,26,67,73,85,70,,,,,
56,26,67,85,70,73,82,,,,
56,26,70,67,73,85,82,,,,
56,70,85,67,73,26,,,,,
56,67,73,85,70,26,,,,,
56,85,26,73,67,70,,,,,
85,26,56,70,67,73,,,,,
85,70,56,147,73,67,26,,,,
85,70,147,56,67,73,26,,,,
85,56,70,147,67,73,26,,,,
85,56,70,67,147,73,26,,,,
85,56,67,70,147,26,73,,,,
85,56,67,70,73,26,147,,,,
85,56,67,70,147,73,,,,,
85,56,67,73,147,,,,,,
85,56,67,147,73,,,,,,
85,67,56,73,147,,,,,,
85,56,67,147,73,,,,,,
85,56,67,73,147,,,,,,
85,56,67,73,,,,,,,
85,56,67,,,,,,,,
85,56,67,,,,,,,,
85,56,67,,,,,,,,
85,56,67,,,,,,,,
56,85,67,,,,,,,,
85,56,67,,,,,,,,
85,56,67,,,,,,,,
85,56,67,,,,,,,,
56,85,67,,,,,,,,
56,85,67,44,,,,,,,
56,85,44,67,26,73,,,,,
56,44,85,67,26,73,,,,,
56,85,44,67,26,192,73,,,,
85,56,44,67,26,192,,,,,
85,44,56,67,26,192,,,,,
85,44,56,67,192,26,,,,,
85,44,56,67,192,26,,,,,
85,44,56,67,192,26,,,,,
85,44,56,67,192,26,,,,,
85,44,56,67,192,26,,,,,
85,44,56,67,192,26,,,,,
85,44,56,192,67,26,,,,,
85,56,67,192,44,26,,,,,
85,56,67,44,26,192,,,,,
85,56,67,44,192,,,,,,
85,56,67,192,44,,,,,,
85,56,67,44,192,,,,,,
85,56,67,44,192,,,,,,
85,56,44,67,192,,,,,,
56,85,67,44,192,,,,,,
26,56,85,67,44,192,,,,,
26,56,85,67,192,44,,,,,
26,56,85,67,44,192,,,,,
26,56,85,67,192,44,,,,,
26,85,67,56,192,44,,,,,
26,85,67,56,192,44,,,,,
26,85,67,56,192,44,,,,,
26,85,67,44,,,,,,,
85,26,67,44,,,,,,,
85,26,67,44,,,,,,,
85,26,67,44,,,,,,,
85,26,67,44,,,,,,,
85,26,192,44,67,,,,,,
26,85,192,67,44,,,,,,
26,85,192,67,44,,,,,,
26,85,192,67,128,44,,,,,
26,85,192,44,128,,,,,,
26,85,192,44,128,,,,,,
26,85,192,56,50,44,,,,,
26,85,192,50,56,44,,,,,
26,85,192,44,50,,,,,,
26,192,85,44,50,,,,,,
192,26,44,85,50,,,,,,
192,44,26,85,50,,,,,,
192,44,85,26,50,,,,,,
85,44,192,26,50,,,,,,
44,26,85,50,192,,,,,,
44,26,85,192,,,,,,,
26,44,85,128,192,,,,,,
26,44,192,85,128,,,,,,
26,192,44,85,128,,,,,,
26,192,44,85,128,,,,,,
26,44,85,192,,,,,,,
26,85,44,192,128,,,,,,
85,26,192,128,44,,,,,,
192,85,26,50,128,44,,,,,
192,85,26,50,128,44,,,,,
85,192,26,50,128,147,44,,,,
26,85,192,50,128,44,147,,,,
85,26,50,192,128,147,44,,,,
26,85,192,128,50,44,,,,,
26,85,192,128,147,44,,,,,
26,192,85,147,128,44,,,,,
26,192,85,56,147,128,,,,,
26,192,56,85,147,128,44,,,,
26,56,85,44,147,128,192,,,,
26,56,85,147,44,128,192,,,,
26,56,50,147,44,85,128,,,,
26,56,192,50,147,128,44,85,,,
26,56,192,50,147,128,44,,,,
