192,171,147,85,56,159,70,,,,
192,171,147,85,56,159,,,,,
192,147,171,85,56,159,,,,,
192,171,85,56,159,70,147,,,,
192,56,85,159,70,,,,,,
192,56,85,159,70,147,,,,,
56,192,85,159,70,147,,,,,
192,56,70,85,159,147,,,,,
70,192,56,159,67,85,147,,,,
192,70,56,159,67,85,147,,,,
192,70,171,85,56,159,,,,,
70,56,171,192,85,159,,,,,
70,159,61,85,56,192,171,,,,
70,61,56,159,171,192,,,,,
70,61,56,159,171,,,,,,
61,70,56,302,192,171,159,,,,
61,56,70,192,302,159,171,,,,
61,70,56,192,302,159,171,,,,
61,70,56,192,302,159,171,,,,
61,56,192,302,159,171,,,,,
61,56,70,159,302,192,171,,,,
61,302,70,159,56,192,,,,,
61,56,302,70,192,159,,,,,
61,56,192,70,159,302,171,,,,
61,56,192,302,70,67,159,171,,,
61,56,192,70,302,159,67,,,,
61,56,302,192,67,,,,,,
56,302,61,192,85,,,,,,
56,302,61,85,192,,,,,,
56,302,61,85,192,67,,,,,
56,61,26,85,192,67,219,97,,,
26,56,61,192,85,67,219,97,,,
26,56,61,192,85,67,171,219,97,,
26,61,56,85,67,171,219,192,,,
56,26,61,85,67,219,192,,,,
56,26,61,85,67,219,,,,,
56,26,61,85,67,219,,,,,
26,61,56,85,171,219,67,,,,
26,61,56,85,67,171,219,,,,
26,56,61,85,67,219,,,,,
26,61,85,56,219,,,,,,
26,61,85,56,219,,,,,,
26,85,61,56,171,44,219,,,,
26,61,85,56,171,44,219,,,,
26,61,85,171,56,192,219,,,,
26,61,85,171,56,192,219,,,,
26,61,85,171,44,192,219,,,,
61,26,85,171,192,44,56,219,,,
61,26,85,171,44,192,219,,,,
61,26,85,171,192,44,219,,,,
26,61,85,171,44,192,219,,,,
26,61,85,56,171,44,192,219,,,
26,56,61,171,85,67,70,44,192,219,
26,61,44,171,56,70,67,219,192,,
26,44,56,70,171,61,67,192,219,97,
44,26,67,171,192,56,61,219,70,97,
44,26,171,56,192,219,97,70,67,,
44,26,192,171,56,67,219,97,70,,
44,26,85,192,171,56,219,97,70,,
26,44,85,192,171,67,56,219,97,,
44,26,85,171,67,192,70,56,219,97,
85,44,26,67,171,70,192,219,97,,
44,26,61,67,192,85,171,70,219,97,
44,26,85,61,67,171,70,192,219,97,
44,26,61,85,67,192,70,219,97,171,
44,26,85,61,192,67,171,56,70,219,97
26,44,192,61,85,56,70,67,219,171,97
44,26,192,67,85,61,56,70,219,97,
44,26,192,56,85,67,61,219,97,,
44,192,26,56,67,85,219,97,61,,
192,44,26,56,67,61,85,219,97,,
192,26,44,85,56,67,61,219,,,
26,85,192,44,67,56,219,,,,
26,85,192,44,67,56,219,,,,
26,85,192,171,67,219,97,,,,
85,26,192,44,171,219,97,67,,,
85,26,192,44,67,171,219,97,,,
85,26,192,44,219,97,,,,,
85,26,192,44,171,219,,,,,
85,26,192,44,171,56,219,,,,
192,85,26,44,56,219,97,,,,
192,85,26,44,56,219,97,,,,
192,85,26,44,56,219,97,,,,
192,85,26,44,56,159,97,219,,,
192,85,26,44,56,159,219,97,,,
192,85,26,56,44,219,97,,,,
192,85,56,26,44,159,219,97,,,
192,85,56,26,44,159,219,97,,,
192,56,44,26,85,159,219,97,,,
192,56,85,44,26,219,97,,,,
192,56,85,26,82,44,219,97,,,
192,56,26,85,82,219,97,,,,
192,56,85,26,44,219,,,,,
56,192,85,44,26,219,97,,,,
56,85,192,44,26,171,67,219,97,,
192,56,85,44,159,171,67,219,,,
192,56,159,85,44,67,171,219,97,,
192,56,159,26,44,85,219,97,,,
192,159,56,26,44,219,97,,,,
192,159,26,56,44,219,97,,,,
192,26,56,147,44,219,159,97,,,
192,26,56,159,147,171,44,219,97,,
26,56,171,147,44,,,,,,
26,56,85,171,44,147,,,,,
26,56,85,171,147,,,,,,
26,85,56,147,67,171,,,,,
26,56,85,147,67,,,,,,
26,85,56,159,147,67,,,,,
26,85,147,159,56,67,,,,,
26,85,147,159,56,,,,,,
26,147,85,56,159,,,,,,
26,147,56,85,159,,,,,,
26,147,56,85,302,171,159,,,,
26,302,147,171,85,56,159,70,,,
26,147,85,171,56,302,70,159,,,
26,85,147,171,159,70,302,56,,,
26,147,171,85,302,159,70,56,,,
26,56,147,171,85,159,302,,,,
26,56,147,171,85,159,302,,,,
26,56,147,85,171,159,302,,,,
56,26,302,147,85,171,159,,,,
56,302,147,26,85,171,70,159,,,
56,147,302,85,171,26,70,159,,,
56,147,85,302,171,159,70,26,67,,
56,147,85,26,302,171,159,70,67,,
56,147,85,26,302,171,159,67,,,
147,56,26,85,159,,,,,,
26,147,56,85,159,,,,,,
26,56,147,85,159,70,,,,,
56,159,192,70,61,171,85,147,302,,
56,192,159,302,44,85,147,70,171,61,
171,192,56,159,44,85,70,147,,,
192,171,159,56,70,,,,,,
