KeyID,Time,Altitude,Longitude,Latitude,Speed,NR Band,NR PCI,SS-RSRP,SS-SINR,Neighbor Cell PCI,Neighbor Cell RSRP,NR PHY Throughput DL(Mbps),NR PDCP Throughput DL(Mbps),NR MAC Throughput DL(Mbps),NR DL Grant Count,NR PDSCH BLER,NR DL Avg MCS,PRB Num DL/slot,NR DL Avg RI,NR PHY Throughput UL(Mbps),NR PDCP Throughput UL(Mbps),NR MAC Throughput UL(Mbps),NR UL Grant Count,NR PUSCH BLER,NR UL Avg MCS,PRB Num UL/slot,NR UL Avg RI,NR PUSCH Txpower,NR SRS Txpower,Ping Delay,Ping Jitter
"1",2024/3/20 16:22:32,"7","119.84828","31.71167","","79","171","-78.42","36.32","","","","","","10","0","1.2","2.5","2.27","","","","3","0","20","3","1","12","25","",""
"2",2024/3/20 16:22:33,"8","119.84829","31.71167","","79","171","-75.77","36.16","","","0.1","0.05","0.05","42","5.26","5.71","2.54","2.33","0.08","0.03","0.06","24","8.69","21.5","4.08","1","4","22","",""
"3",2024/3/20 16:22:34,"8","119.8483","31.71166","","79","171","-71.5","36.88","","","26.73","48.19","18.81","645","11.44","18.01","128.59","2.64","10.35","0.25","9.38","249","8.33","24.39","150.82","1","9","20","",""
"4",2024/3/20 16:22:35,"8","119.8483","31.71165","","79","171","-70.57","36.6","","","290.17","249.66","246","1256","12.08","20.44","243.25","2.58","64.97","48.14","58.9","540","9.53","25.85","246","1","16","15","",""
"5",2024/3/20 16:22:36,"7","119.84829","31.71164","","79","171","-71.25","36.57","","","518.62","481.43","452.36","1260","9.09","22.55","243.6","2.53","115.37","104.05","106.02","540","6.54","25.81","246","1","17","15","",""
"6",2024/3/20 16:22:37,"7","119.84828","31.71163","","79","171","-72.57","36.12","","","702.96","639.79","629.14","1254","5.86","25.23","242.93","2","148.36","130.5","135.88","540","9.34","25.92","246","1","18","25","",""
"7",2024/3/20 16:22:38,"7","119.84827","31.71163","4.5","79","171","-74.42","35.81","","","779.54","705.55","708.86","1258","9.57","25.9","244.93","2","145.03","131.26","130.05","540","15.37","24.33","246","1","19","25","",""
"8",2024/3/20 16:22:39,"7","119.84827","31.71163","3.85","79","171","-78.78","34.86","","","798.84","722.86","727.91","1258","9.28","24.66","242.39","2.16","133.16","116.62","116.74","540","12.89","20.29","246","1","19","25","",""
"9",2024/3/20 16:22:40,"7","119.84826","31.71162","4.03","79","171","-82.25","33.78","","","793.36","708.86","714.15","1262","9.27","24.02","241.78","2.53","118.78","106.66","101.91","540","14.12","19.45","246","1","22","25","",""
"10",2024/3/20 16:22:41,"7","119.84824","31.71162","4.34","79","171","-84.32","33.71","","","760.53","677.92","684.5","1262","8.93","22.49","245.91","2.25","107.3","91.55","92.4","540","13.33","18.87","246","1","22","25","",""
"11",2024/3/20 16:22:42,"7","119.84823","31.71162","4.25","79","171","-85.1","32.78","","","723.59","646.47","652.18","1262","8.33","22.29","241.08","2.15","101.33","87.7","87.67","540","11.73","18.44","245.88","1","22","25","",""
"12",2024/3/20 16:22:43,"6","119.84822","31.71162","4.25","79","171","-85.99","32.3","180","-117.96","700.33","630.82","633.36","1262","8.06","22.15","244.03","2","97.48","84.04","83.65","540","13.83","18.39","246","1","22","25","",""
"13",2024/3/20 16:22:44,"6","119.8482","31.71162","4.85","79","171","-87.28","33.33","180","-122.18","688.66","615.59","622.07","1258","8.19","21.7","244.39","2","96.57","82.18","82.91","540","13.85","18.66","245.99","1","22","25","",""
"14",2024/3/20 16:22:45,"6","119.84819","31.71162","4.78","79","171","-87.78","30.49","180","-110.88","675.32","606.47","606.95","1256","9.76","21.14","245.02","2","97.05","82.99","83.05","540","12.33","18.76","246","1","22","25","",""
"15",2024/3/20 16:22:46,"5","119.84817","31.71162","4.95","79","171","-87.32","32.3","180","-110.48","653.97","583.05","588.79","1260","8.65","20.17","241.94","2","94.5","81.06","81.72","540","13.59","17.51","245.92","1","22","25","",""
"16",2024/3/20 16:22:47,"5","119.84816","31.71162","4.74","79","171","-88.1","30.08","180","-142.72","633.83","559.92","566.14","1257","9.44","19.96","244.2","2","92.07","79.14","80.54","540","11.25","18.18","243","1","23","25","",""
"17",2024/3/20 16:22:48,"5","119.84815","31.71162","4.74","79","171","-88.19","30.31","180","-151.29","620.4","553.1","560.88","1264","8.39","20.18","241.19","2","92.12","78.42","80.41","540","14.15","18.97","243","1","23","25","",""
"18",2024/3/20 16:22:49,"5","119.84814","31.71162","5.12","79","171","-88.55","30.52","180","-151.29","627.07","565.99","567.75","1264","8.5","20.71","241.47","2","93.73","81.27","82.54","540","11.02","18.72","243","1","23","25","",""
"19",2024/3/20 16:22:50,"5","119.84813","31.71162","4.92","79","171","-80.36","33.91","","","666.9","601.99","612.59","1264","4.88","23.44","244.45","2.23","100.87","84.64","87.68","540","14.04","21.52","244.51","1","18","25","",""
"20",2024/3/20 16:22:51,"5","119.84812","31.71162","4.54","79","171","-72.81","34.67","","","735.04","665.09","669.93","1260","8.61","26.15","242.09","2.66","109.81","92.72","95.48","540","14.01","22.19","246","1","19","25","",""
"21",2024/3/20 16:22:52,"6","119.8481","31.71161","5.04","79","171","-85.98","33.35","","","758.37","675.92","679.28","1262","14.99","22.44","241.03","2.15","109.73","95.42","94.54","540","12.52","18.07","246","1","22","25","",""
"22",2024/3/20 16:22:53,"7","119.84808","31.71162","5.53","79","171","-73.69","37.52","","","751.33","671.76","673.62","1260","5.83","23.5","240.37","2.25","116.5","98.19","99.68","540","15.14","23.63","245.92","1","18","25","",""
"23",2024/3/20 16:22:54,"7","119.84809","31.71164","5.75","79","171","-71.18","37.63","","","721.7","663.14","668.38","1262","5.76","23.99","241.39","2","123.27","104.02","106.85","540","11.48","25.22","246","1","19","25","",""
"24",2024/3/20 16:22:55,"7","119.84811","31.71167","6.91","79","171","-76.84","35.17","","","756.32","696.63","698.07","1262","9.62","25.01","240.96","2.08","131.09","110.04","113.09","540","15","21.41","246","1","19","25","",""
"25",2024/3/20 16:22:56,"6","119.84812","31.71167","6.53","79","171","-77.37","35.65","","","781.37","697.2","703.73","1262","10.14","23.77","243.58","2.07","125.42","107.01","106.85","540","18.33","20.38","246","1","19","25","",""
"26",2024/3/20 16:22:57,"5","119.84813","31.71167","6.53","79","171","-78.23","36.11","","","793.33","709.42","712.48","1262","7.26","25","242.86","2","113.88","97.87","95.06","540","14.62","20.24","246","1","22","25","",""
"27",2024/3/20 16:22:58,"5","119.84814","31.71167","6.53","79","171","-76.28","36.07","","","801.67","734.47","729.3","1262","4.99","26.08","243.27","2","114.47","97.5","96.96","540","12.1","21.65","246","1","19","25","",""
"28",2024/3/20 16:22:59,"5","119.84814","31.71167","6.15","79","171","-85.45","32.67","","","813.74","744.49","745.95","1262","10.63","24.06","239.14","2","107.92","92.38","93.85","540","11.42","18.75","243.98","1","22","25","",""
"29",2024/3/20 16:23:00,"5","119.84814","31.71167","5.77","79","171","-80.5","34.86","","","817.24","736.77","744.98","1264","8.2","25.54","240.26","2","109.8","95.04","96.59","540","13.08","22.71","243","1","21","25","",""
"30",2024/3/20 16:23:01,"5","119.84814","31.71167","5.39","79","171","-77.45","35.52","","","796.71","708.41","718.67","1264","9.25","24.67","242.1","2","108.34","93.28","94.04","540","14.76","22.98","243.16","1","21","25","",""
"31",2024/3/20 16:23:02,"4","119.84814","31.71167","4.85","79","171","-81.17","36.55","","","796.64","712.77","721","1260","8.37","25.27","241.72","2.07","112.74","92.65","96.75","540","15.88","19.87","245.84","1","22","25","",""
"32",2024/3/20 16:23:03,"4","119.84814","31.71167","4.07","79","171","-80.65","34.36","","","799.52","718.27","722.44","1260","8.45","25.75","243.19","2","113.26","93.21","97.11","540","12.73","21.22","246","1","19","25","",""
"33",2024/3/20 16:23:04,"4","119.84814","31.71167","3.27","79","171","-80.46","34.02","","","813.91","729.76","735.09","1262","8.76","24.84","243.35","2","118.05","99.42","103.65","540","9.62","23.34","246","1","19","25","",""
"34",2024/3/20 16:23:05,"4","119.84814","31.71167","2.4","79","171","-81.17","34.95","","","814.47","729.94","735.77","1260","8.73","25.6","242.59","2","118.44","105.96","105.05","540","12.4","19.67","246","1","22","25","",""
"35",2024/3/20 16:23:06,"5","119.84814","31.71167","1.02","79","171","-82.78","34.79","","","811.6","729.36","731.93","1258","9.07","25.49","242.24","2.07","110.56","96.98","97.49","540","13.7","18.59","244.45","1","22","25","",""
"36",2024/3/20 16:23:07,"5","119.84814","31.71167","0.68","79","171","-86.6","34.04","","","811.85","734.5","738.19","1262","7.57","25.95","241.41","2.08","102.74","86.44","89.14","540","12.59","20.85","243","1","21","25","",""
"37",2024/3/20 16:23:08,"5","119.84814","31.71167","0.34","79","171","-80.37","34.41","","","817.46","735.47","745.69","1260","8.63","23.09","243.64","2.07","91.54","79.12","79.62","540","13.38","15.31","243","1","21","25","",""
"38",2024/3/20 16:23:09,"6","119.84814","31.71167","0","79","171","-86.24","34.98","","","813.64","737.8","742.86","1262","8.45","24.83","241.1","2","86.57","75.79","75.4","540","11.29","16.01","243","1","23","25","",""
"39",2024/3/20 16:23:10,"6","119.84814","31.71167","0","79","171","-79.34","34.17","","","813.81","735.17","739.74","1264","7.56","25.32","243","2.23","83.02","69.74","72.7","540","12.52","18.63","243","1","23","25","",""
"40",2024/3/20 16:23:11,"6","119.84814","31.71167","0","79","171","-79.88","34.38","","","811.39","743.41","741.46","1262","6.65","25.9","242.85","2","87.85","75.8","76.09","540","14.98","17.84","243","1","23","25","",""
"41",2024/3/20 16:23:12,"6","119.84814","31.71167","0","79","171","-84.29","34.49","","","822.68","749.69","757.66","1264","6.62","25.99","242.31","2","92.12","79.45","79.92","540","11.65","18.21","243","1","23","25","",""
"42",2024/3/20 16:23:13,"6","119.84814","31.71167","0","79","171","-80.35","32.83","","","823.88","750.93","752.62","1260","9.09","26.09","242.07","2","90.34","77.98","77.55","540","15.24","17.68","243","1","22","25","",""
"43",2024/3/20 16:23:14,"6","119.84814","31.71167","0","79","171","-81.39","34.81","","","826.69","743.11","751.68","1262","9.69","25.86","241.23","2","92.74","77.95","80.89","540","10.84","19.9","243","1","21","25","",""
"44",2024/3/20 16:23:15,"6","119.84814","31.71167","0","79","171","-77.96","35.12","","","852.58","763.93","771.15","1262","8.3","22.18","245.25","2.08","97.7","80.93","84.66","540","12.45","20.32","244.31","1","20","25","",""
"45",2024/3/20 16:23:16,"6","119.84814","31.71167","0","79","171","-72.35","37.13","","","901.3","811.76","813.59","1260","9.56","23.01","242.37","2","111.12","92.77","97.23","540","12.14","23.07","246","1","19","25","",""
"46",2024/3/20 16:23:17,"6","119.84814","31.71167","0","79","171","-73.62","36.39","","","938","854.11","845.98","1264","8.32","22.55","243.26","2.08","120.02","100.87","104.75","540","12.26","22.62","246","1","19","25","",""
"47",2024/3/20 16:23:18,"6","119.84814","31.71167","0","79","171","-75.32","36.1","","","944.75","850.09","857.23","1264","8.3","22.61","243.11","2.07","119.74","105.62","104.68","540","12.52","19.24","246","1","21","25","",""
"48",2024/3/20 16:23:19,"6","119.84814","31.71167","0","79","171","-76.73","34.27","","","939.68","856.74","856.76","1260","7.61","22.73","241.99","2","111.78","99.14","98.61","540","10","19.29","245.86","1","22","25","",""
"49",2024/3/20 16:23:20,"6","119.84814","31.71167","0","79","171","-73.5","35.63","","","952.06","860.19","868.46","1260","8.17","23.33","242.31","2","109.47","94.86","97.98","540","10.15","21.8","246","1","19","25","",""
"50",2024/3/20 16:23:21,"6","119.84814","31.71167","0","79","171","-72.87","36.3","","","960.56","873.66","877.44","1260","8.31","23.26","242.67","2","117.6","103.92","105.36","540","10.74","22.95","245.88","1","19","25","",""
"51",2024/3/20 16:23:22,"6","119.84814","31.71167","0","79","171","-71.67","37.08","","","971.89","878.82","886.69","1264","8.12","23.1","242.86","2","128.96","115","115.08","540","10.98","24.56","246","1","19","25","",""
"52",2024/3/20 16:23:23,"6","119.84814","31.71167","0","79","171","-71.97","36.46","","","970.02","877.47","885.5","1262","8.01","23.21","241.93","2","133.78","118.17","119.38","540","10","23.79","246","1","19","25","",""
"53",2024/3/20 16:23:24,"6","119.84814","31.71167","0","79","171","-72.13","36.36","","","966.26","872.37","879.12","1262","8.13","22.82","243.87","2","135.56","119.45","120.87","540","11.25","23.64","246","1","19","25","",""
