302,26,192,171,44,,,,
302,26,192,171,44,,,,
302,26,192,44,171,,,,
302,26,192,44,171,,,,
302,26,85,192,171,73,,,
302,26,85,192,171,73,,,
302,26,85,67,192,,,,
302,26,85,67,44,192,171,,
302,26,85,192,171,44,,,
302,26,85,192,171,44,,,
302,26,85,192,171,,,,
302,26,56,85,192,171,,,
302,26,85,192,56,171,,,
302,26,85,56,192,171,,,
302,85,26,56,192,,,,
302,67,26,56,192,85,,,
302,67,56,192,26,85,,,
302,67,192,56,,,,,
67,302,192,56,44,,,,
67,302,192,56,85,44,,,
302,67,192,85,44,56,,,
302,67,192,85,44,56,,,
67,302,44,85,192,56,,,
67,44,192,85,61,56,,,
67,44,192,85,70,61,56,219,97
67,44,192,85,70,56,219,97,
67,192,302,70,85,219,97,,
67,192,302,26,85,219,70,97,
67,192,302,26,70,219,97,85,
67,192,302,26,61,219,97,,
67,192,302,26,61,219,97,,
67,192,302,26,61,219,97,,
67,192,302,26,61,219,97,,
67,192,302,26,61,219,97,,
67,192,302,26,61,219,97,,
67,192,302,85,61,26,219,97,
192,67,85,302,26,219,97,,
67,192,85,302,219,97,,,
67,192,85,302,219,97,,,
67,192,85,302,50,219,97,61,
192,67,85,302,219,97,50,,
67,192,85,302,26,219,97,,
67,192,85,302,26,219,97,,
67,192,85,302,26,219,97,,
67,192,85,302,219,97,,,
67,192,85,302,219,97,,,
192,67,85,219,97,,,,
67,85,192,219,97,,,,
67,192,85,219,97,,,,
67,192,85,219,97,,,,
67,192,85,219,,,,,
85,67,192,219,,,,,
85,192,67,219,97,,,,
85,192,67,219,97,,,,
85,192,67,219,97,,,,
192,85,67,219,97,,,,
85,192,67,219,97,,,,
85,192,67,219,,,,,
192,85,67,219,,,,,
85,192,219,,,,,,
192,85,219,97,,,,,
85,192,219,97,,,,,
85,192,219,97,,,,,
85,192,219,97,,,,,
85,192,219,,,,,,
85,192,219,,,,,,
85,192,219,97,,,,,
85,192,219,97,,,,,
192,85,219,,,,,,
192,85,219,,,,,,
192,85,219,,,,,,
192,85,219,,,,,,
192,85,56,219,,,,,
192,85,56,219,,,,,
192,85,56,219,,,,,
192,85,56,219,,,,,
192,85,159,56,219,,,,
192,85,159,56,219,,,,
192,85,159,147,171,219,,,
192,85,159,147,171,219,,,
44,85,159,147,171,,,,
44,85,159,147,171,,,,
44,85,159,147,,,,,
44,85,159,147,302,,,,
44,159,85,147,302,,,,
44,159,85,302,147,,,,
44,159,302,85,147,,,,
159,44,302,85,147,,,,
159,44,147,302,26,85,,,
159,44,147,302,85,26,,,
44,192,302,171,26,85,144,,
44,192,302,171,147,26,144,,
44,192,302,147,171,26,,,
44,192,302,147,26,171,,,
44,192,302,26,147,171,,,
44,192,302,26,85,147,171,128,
44,192,26,147,302,85,128,171,
192,147,44,26,302,128,171,,
192,147,44,26,302,128,,,
192,147,26,44,302,128,,,
192,147,26,302,44,70,128,,
192,147,302,26,70,128,44,,
192,85,147,26,56,44,70,128,302
192,85,147,302,26,56,70,128,
192,85,147,302,26,56,128,70,
192,147,85,26,144,302,56,,
192,85,147,26,302,144,56,70,128
85,192,147,144,302,56,26,70,128
192,85,147,302,56,70,26,128,144
85,192,147,302,70,56,26,,
85,147,192,302,70,56,144,,
85,147,192,56,144,70,,,
85,147,192,144,70,56,,,
85,192,147,56,70,,,,
192,85,147,70,56,,,,
56,192,85,147,70,,,,
56,192,70,147,85,,,,
56,85,192,70,147,,,,
56,85,192,70,171,147,,,
56,70,192,147,171,85,,,
56,70,192,147,85,,,,
56,70,,,,,,,
56,70,,,,,,,
56,70,,,,,,,
56,70,,,,,,,
56,70,,,,,,,
56,70,,,,,,,
56,70,85,,,,,,
56,70,85,,,,,,
56,70,85,,,,,,
56,70,85,,,,,,
56,70,85,,,,,,
56,26,85,70,,,,,
56,26,85,70,,,,,
56,26,70,85,,,,,
56,26,70,171,85,,,,
56,26,171,85,70,,,,
56,26,171,85,61,70,,,
26,56,171,85,61,,,,
26,56,85,171,61,,,,
56,26,85,192,70,,,,
26,192,85,56,171,70,,,
26,171,192,85,56,,,,
26,302,171,56,192,,,,
