KeyID,Time,Altitude,Longitude,Latitude,Speed,NR Band,NR PCI,SS-RSRP,SS-SINR,Neighbor Cell PCI,Neighbor Cell RSRP,NR PHY Throughput DL(Mbps),NR PDCP Throughput DL(Mbps),NR MAC Throughput DL(Mbps),NR DL Grant Count,NR PDSCH BLER,NR DL Avg MCS,PRB Num DL/slot,NR DL Avg RI,NR PHY Throughput UL(Mbps),NR PDCP Throughput UL(Mbps),NR MAC Throughput UL(Mbps),NR UL Grant Count,NR PUSCH BLER,NR UL Avg MCS,PRB Num UL/slot,NR UL Avg RI,NR PUSCH Txpower,NR SRS Txpower,Ping Delay,Ping Jitter
27,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-85.24,22.64,171,-81.22,710.55,626.48,635.52,1406,12.07,23.95,221.02,3,103.97,86.52,91.33,600,10.78,23.2,216.18,1,19,21,,
28,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-83.82,23.94,171,-81.03,696.71,613.16,624.14,1403,7.63,24.86,241.73,2.76,111.41,91.19,98.91,596,10.55,22.95,244.68,1,19,21,,
29,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-84.71,24.63,171,-80.72,699.62,617.56,625.46,1403,8.96,25.08,242.56,2.25,113.16,95.98,99.98,598,11.9,22.63,246,1,19,22,,
30,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-87.76,24.46,171,-81.3,887.92,791.61,802.41,1399,9.3,25.03,242.11,2.41,139.92,122.49,124.24,598,10.36,22.27,246,1,19,24,,
31,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-85.87,24.3,171,-80.02,891.96,798.3,801.03,1399,9.43,25.27,240.94,3,134.55,116.99,119.63,598,9.17,22.75,237.16,1,19,22,,
32,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-86.08,23.5,171,-82.71,827.89,758.65,745.48,1401,8.6,24.06,233.71,3,126.62,117.4,112.1,600,12.24,22.49,230.6,1,19,22,,
33,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-85.57,23.64,171,-84.58,819.27,744.6,749.81,1397,5.26,24.67,241.86,3,115.93,99.89,101.67,525,11.61,21.29,230.84,1,19,22,,
34,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-87.92,22.71,171,-80.66,808.54,739.46,742.56,1397,9.1,25.12,242.2,3,102.73,94.86,89.25,598,11.45,21.25,218.5,1,19,21,,
35,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-86.65,24.08,171,-84.2,869.75,791.35,796.58,1403,7.94,24.7,240.01,3,99.88,80.13,87.6,504,10.88,22.45,223.09,1,19,20,,
36,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-85.41,24.21,171,-83.09,815.06,738.2,742.28,1401,8.69,24.62,238.37,2.91,89.74,74.62,78.36,569,10.09,23.37,198.17,1,19,21,,
37,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-86.28,22.84,171,-82.76,818,744.72,748.55,1403,7.62,24.87,241.13,3,99.08,70.68,87.19,563,10,22.12,228.75,1,19,22,,
38,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-85.58,23.57,171,-82.24,756.2,678.24,682.56,1401,10.69,24.91,237.25,3,78.94,78.91,69.39,565,9.73,23.46,150.44,1,8,22,,
39,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-84.92,23.79,171,-83.77,809.19,727.38,733.81,1401,7.48,23.85,242.67,3,85.83,67.47,76.1,496,10.92,22.62,220.98,1,19,21,,
40,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-86.04,22.59,171,-82.84,639.25,569.42,570.98,1399,10.91,23.96,223,3,64,52.63,56.38,536,9.92,22.41,208.41,1,19,22,,
41,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-85.31,23.4,171,-81.53,689.12,613.44,620.22,1371,8.68,24.94,239.47,2.75,93.33,78.03,82.56,570,10.75,22.08,241.77,1,19,21,,
42,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-85.59,23.66,171,-81.42,646.36,603.3,579.38,1402,9.11,24.83,241.08,2.63,98.64,83.18,87.33,592,10.49,22.52,238.35,1,19,21,,
43,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-84.6,24.12,171,-84.08,703.61,625.24,634.46,1266,8.19,24.51,235.12,3,106.89,86.53,92.84,536,15.32,22.48,233.66,1,19,20,,
44,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-89.5,21.01,171,-83.36,696.15,618.58,625.94,1399,9.62,23.87,241.06,3,104.88,86.12,90.94,600,11.72,19.27,245.17,1,22,25,,
45,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-88.61,20.58,171,-81.44,555.9,458.97,492.38,1139,21.75,20.75,230.79,2.9,77.88,72.94,67.25,524,18,20.87,30.36,1,7,18,,
46,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-85.51,24.97,171,-79.08,578.39,509.67,518.68,1399,8.08,23.87,242.17,3,67.7,48.91,59.44,430,10.88,24.3,196.89,1,19,19,,
47,2024/3/26 10:10,3,119.84814,31.71162,0,79,302,-84.07,22.98,171,-88.78,544.7,518.86,490.44,1399,9.01,24.47,240.34,3.1,67.21,58.29,57.62,592,15.07,21.96,243.78,1,19,19,,
