KeyID,Time,Altitude,Longitude,Latitude,Speed,NR Band,NR PCI,SS-RSRP,SS-SINR,Neighbor Cell PCI,Neighbor Cell RSRP,NR PHY Throughput DL(Mbps),NR PDCP Throughput DL(Mbps),NR MAC Throughput DL(Mbps),NR DL Grant Count,NR PDSCH BLER,NR DL Avg MCS,PRB Num DL/slot,NR DL Avg RI,NR PHY Throughput UL(Mbps),NR PDCP Throughput UL(Mbps),NR MAC Throughput UL(Mbps),NR UL Grant Count,NR PUSCH BLER,NR UL Avg MCS,PRB Num UL/slot,NR UL Avg RI,NR PUSCH Txpower,NR SRS Txpower,Ping Delay,Ping Jitter
"1",2024/3/22 10:00:47,"","119.84805","31.71167","","79","302","-86.06","9.61","171;73","-90.64;-104.28","","","","3","0","0","1","3","","","","2","100","24","3","1","7","26","",""
"2",2024/3/22 10:00:48,"10","119.84805","31.71167","","79","302","-85.8","12.78","171;73","-88.66;-155.19","0.02","0.05","0.02","61","0","3.14","3.45","3","0.21","0.01","0.2","94","6.02","25.29","3.06","1","6","24","",""
"3",2024/3/22 10:00:49,"10","119.84805","31.71167","","79","302","-88.67","9.06","171;73","-90.01;-155.71","0.27","0.17","0.22","169","0","5.67","3.67","3","0.42","0.09","0.33","107","23.4","22.4","8.13","1","6","23","",""
"4",2024/3/22 10:00:50,"10","119.84805","31.71167","","79","302","-86.99","10.75","171","-87.00","99.51","89.06","88.61","838","7.5","13.04","213.09","3","22.98","16","18.67","445","19.36","18.57","225.14","1","22","20","",""
"5",2024/3/22 10:00:51,"10","119.84805","31.71167","","79","302","-87.82","10.16","171","-89.34","97.14","87.9","86.5","758","0","0.96","1.03","3","32.91","25.18","27.43","472","2.89","18.47","154.98","1","16","23","",""
"6",2024/3/22 10:00:52,"10","119.84805","31.71167","","79","302","-90.04","9.68","171","-86.27","174.97","184.89","158.11","862","5.13","19.12","173.39","3","54.93","45.4","46.06","519","14.86","18.03","237.53","1","22","26","",""
"7",2024/3/22 10:00:53,"10","119.84805","31.71167","","79","302","-90.18","8.97","171","-96.07","304.09","296.6","268.9","1251","10.75","20.93","244.61","3","54.7","48.54","45.91","552","16.6","14.43","243.93","1","23","25","",""
"8",2024/3/22 10:00:54,"10","119.84805","31.71167","0","79","302","-90.67","9.01","171;73","-95.63;-108.38","503.51","461.52","448.76","1256","9.21","21.41","243.01","2.58","69.62","63.13","58.22","552","13.86","11.36","242.2","1","23","26","",""
"9",2024/3/22 10:00:55,"10","119.84804","31.71167","0.56","79","302","-91.71","10.37","171;73","-89.93;-103.92","451.44","385.09","400.16","1120","0","0","1","3","53.37","38.48","43.86","552","20.51","14.71","211.63","1","23","26","",""
"10",2024/3/22 10:00:56,"10","119.84804","31.71167","0.48","79","302","-90.6","8.35","171;73","-92.44;-101.09","232.39","194.81","208.4","598","3.73","17.95","137.83","3","41.54","28.65","34.47","406","12.78","16.79","226.17","1","23","25","",""
