KeyID,Time,Altitude,Longitude,Latitude,Speed,NR Band,NR PCI,SS-RSRP,SS-SINR,Neighbor Cell PCI,Neighbor Cell RSRP,NR PHY Throughput DL(Mbps),NR PDCP Throughput DL(Mbps),NR MAC Throughput DL(Mbps),NR DL Grant Count,NR PDSCH BLER,NR DL Avg MCS,PRB Num DL/slot,NR DL Avg RI,NR PHY Throughput UL(Mbps),NR PDCP Throughput UL(Mbps),NR MAC Throughput UL(Mbps),NR UL Grant Count,NR PUSCH BLER,NR UL Avg MCS,PRB Num UL/slot,NR UL Avg RI,NR PUSCH Txpower,NR SRS Txpower,Ping Delay,Ping Jitter
"1",2024/3/26 14:05:49,"23","119.84814","31.71168","","79","171","-73.6","9.63","302;73","-79.23;-88.23","","","","7","0","3.42","2.85","2.8","","","","6","0","24","3","1","0","25","",""
"2",2024/3/26 14:05:50,"19","119.84812","31.71171","","79","171","-74.39","10.6","302;73","-79.20;-87.23","","0","","10","0","0","3","3","0.03","0","0.03","7","0","24","3","1","0","25","",""
"3",2024/3/26 14:05:51,"15","119.84814","31.71171","","79","171","-75.71","8.5","302;73","-81.55;-88.45","0.08","0.07","0.06","98","0","9.63","4.1","3","0.08","0","0.08","39","0","25.46","6.43","1","0","25","",""
"4",2024/3/26 14:05:52,"14","119.84815","31.71171","","79","171","-75.85","7.67","302;73","-79.83;-86.63","79.16","82.36","71.82","990","4.68","17.22","199.63","2.25","35.62","11.18","30.92","417","11.6","26","211.77","1","14","25","",""
"5",2024/3/26 14:05:53,"13","119.84815","31.71171","","79","171","-75.65","8.59","302;73","-80.48;-86.02","239.31","232.54","217.35","1265","8.14","21.9","245.29","2","85.81","66.05","79.78","552","2.72","26","246","1","15","25","",""
"6",2024/3/26 14:05:54,"13","119.84815","31.71171","","79","171","-75.22","11.18","302;73","-80.78;-87.68","430.29","365.77","386.52","1268","10.37","21.75","244.15","2","134.74","126.72","125.71","552","6.02","26.01","246","1","14","24","",""
"7",2024/3/26 14:05:55,"11","119.84815","31.7117","","79","171","-78.24","9.48","302;73","-81.17;-94.84","467.68","410.34","414.3","1268","11.59","19.27","243.59","2","152.33","141.13","140.82","552","13.79","25.53","246","1","18","25","",""
"8",2024/3/26 14:05:56,"11","119.84814","31.7117","6.11","79","171","-76.43","8.32","302;73","-82.74;-97.30","449.82","392.11","397.76","1268","8.39","19.79","243.6","2","150.91","134.4","132.73","552","16.42","25.59","246","1","15","25","",""
"9",2024/3/26 14:05:57,"9","119.84815","31.7117","5.67","79","171","-82.76","2.06","302;73","-82.80;-99.04","418.34","365.72","369.62","1268","11.01","18.01","241.97","2","146.46","127.83","125.46","552","13.01","23.76","245.97","1","19","25","",""
"10",2024/3/26 14:05:58,"10","119.84814","31.7117","5.35","79","171","-86.55","3.94","302;73","-86.50;-95.80","396.4","347.08","353.78","1217","9.88","18.36","242.92","2.41","133.86","113.24","114.23","543","13.61","21.25","245.98","1","19","25","",""
