KeyID,Time,Altitude,Longitude,Latitude,Speed,NR Band,NR PCI,SS-RSRP,SS-SINR,Neighbor Cell PCI,Neighbor Cell RSRP,NR PHY Throughput DL(Mbps),NR PDCP Throughput DL(Mbps),NR MAC Throughput DL(Mbps),NR DL Grant Count,NR PDSCH BLER,NR DL Avg MCS,PRB Num DL/slot,NR DL Avg RI,NR PHY Throughput UL(Mbps),NR PDCP Throughput UL(Mbps),NR MAC Throughput UL(Mbps),NR UL Grant Count,NR PUSCH BLER,NR UL Avg MCS,PRB Num UL/slot,NR UL Avg RI,NR PUSCH Txpower,NR SRS Txpower,Ping Delay,Ping Jitter
"1",2024/3/22 11:04:19,"7","119.84806","31.71167","","79","171","-91.49","2.12","73;302","-88.12;-91.07","","","","27","7.4","1.96","8.96","2","0.11","","0.11","11","0","23.58","3","1","21","26","",""
"2",2024/3/22 11:04:20,"7","119.84805","31.71167","","79","171","-84.95","4.28","302;73","-81.70;-88.42","0.09","","0.03","46","11.76","2.04","14.04","2.1","0.13","","0.13","22","11.11","25.18","3","1","17","26","",""
"3",2024/3/22 11:04:21,"7","119.84804","31.71167","","79","171","-81.85","5.32","302;73","-81.14;-84.85","8.22","2.18","6.26","564","11.96","5.82","122.29","2.16","7.13","0.67","6.75","177","3.64","25.73","120.09","1","11","22","",""
"4",2024/3/22 11:04:22,"7","119.84804","31.71167","","79","171","-79.03","5.88","302;73","-78.41;-87.73","106.5","68.9","90.92","1080","6.41","16.75","208.01","2","59.11","47.57","52.99","600","11.03","25.69","246","1","19","17","",""
"5",2024/3/22 11:04:23,"7","119.84803","31.71166","","79","171","-78.94","4.94","302;73","-79.84;-87.84","262.18","199.54","229.79","1273","8.56","19.89","227.76","2","125.98","113.13","109.35","600","16.61","25.71","246","1","19","25","",""
"6",2024/3/22 11:04:24,"8","119.84802","31.71166","","79","171","-79.6","5.5","302;73","-79.73;-89.20","368.67","300.62","322.99","1288","10.79","18.1","228.91","2","161.37","137.67","140.57","596","11.22","24.92","246","1","19","25","",""
"7",2024/3/22 11:04:25,"8","119.84801","31.71166","3.77","79","171","-79.6","3.85","302;73","-74.61;-87.01","415.95","364.43","371.2","1399","7.05","17.79","242","2","160.59","139.71","140.09","598","10.7","25.46","246","1","19","25","",""
"8",2024/3/22 11:04:26,"8","119.84801","31.71166","3.14","79","302","-78.12","14.3","171;73","-86.62;-136.87","404.2","312.34","363.87","1401","8.16","12.98","240.46","2","148.2","129.41","129.12","598","17.39","22.99","245.41","1","19","25","",""
"9",2024/3/22 11:04:27,"8","119.84802","31.71166","3.18","79","302","-78.84","14.54","171;73","-87.89;-96.64","388.5","289.5","352.47","1260","9.95","11.19","240.37","2","136.95","119.75","117.47","540","16.35","22.14","245.94","1","19","25","",""
"10",2024/3/22 11:04:28,"8","119.84801","31.71166","3.21","79","302","-80.88","13.76","171;73","-88.77;-109.23","367.94","323.04","328.81","1260","9.36","15.98","239.99","2","120.84","98.77","100.82","540","16.48","20.9","245.86","1","19","25","",""
"11",2024/3/22 11:04:29,"7","119.84801","31.71167","3.3","79","302","-83.15","13.05","171;73","-80.53;-140.72","375.39","331.02","331.12","1260","10.99","17.61","239.08","2","119.23","98.23","99.36","540","16.29","21.61","245.64","1","19","25","",""
"12",2024/3/22 11:04:30,"6","119.84801","31.71167","2.97","79","302","-73.42","12.23","171","-87.04","400.73","353.75","355.33","1262","10.77","19.11","240.52","2","120.73","100.6","101.3","540","13.59","22.8","245.18","1","19","25","",""
"13",2024/3/22 11:04:31,"7","119.84801","31.71166","3.06","79","302","-86.47","10.69","171","-86.64","405.95","358.48","360.73","1262","7.42","18.4","242.19","2","117","98.26","100.2","540","11.21","19.28","245.15","1","22","25","",""
"14",2024/3/22 11:04:32,"6","119.84801","31.71166","2.69","79","302","-84.97","12.42","171","-85.33","410.89","365.51","367.86","1262","8.19","18.47","241.89","2","112.03","98.24","98.04","540","11.21","19.16","245.08","1","22","25","",""
"15",2024/3/22 11:04:33,"6","119.84801","31.71167","2.85","79","302","-82.1","12.65","171","-88.63","408.81","364.44","367.15","1262","8.94","18.8","243.09","2","100.02","87.76","87.14","540","16.63","18.16","244.32","1","22","25","",""
"16",2024/3/22 11:04:34,"6","119.84801","31.71167","2.56","79","302","-80.92","12.22","171","-83.35","408.2","361.4","366.53","1260","10.11","17.87","240.29","2","100.02","85.98","87.32","540","10.55","20.51","243","1","23","25","",""
"17",2024/3/22 11:04:35,"6","119.84801","31.71167","2.22","79","302","-81.15","12.09","171","-85.37","407.95","363.32","367.39","1260","7.99","18.28","244.03","2","98.86","83.22","84.65","540","14.39","20.11","242.84","1","21","25","",""
"18",2024/3/22 11:04:36,"6","119.84801","31.71167","2.09","79","302","-82.07","11.67","171","-84.34","396.78","350.35","352.86","1260","10.76","17.46","240.26","2","102.27","86.06","87.61","540","16.66","19.64","244.88","1","22","25","",""
"19",2024/3/22 11:04:37,"6","119.84801","31.71167","1.88","79","302","-80.94","12.06","171","-86.10","389.08","344.23","347.15","1262","8.07","17.11","242.63","2","97.58","82.75","82.56","540","14.01","17.61","245.69","1","22","25","",""
